Title,Author,Price,Language,Publish Year,Publisher,Weight,Description,Image URL,Detail URL
Làm giàu từ chứng khoán bằng phương pháp VSA chính gốc: Nghiên cứu chuyên sâu về cách giao dịch của Wyckoff,Oscar Wilde,"499,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/-dich-cua-wyckoff-happy-live-1_9da404b6444347a7843d8c24b2a6eec5_master_034a04737068436182e3af21be4996d4_master.png,https://www.vinabook.com/products/lam-giau-tu-chung-khoan-bang-phuong-phap-vsa-chinh-goc-nghien-cuu-chuyen-sau-ve-cach-giao-dich-cua-wyckoff
Bộ Sách Giao Dịch Để Kiếm Tiền Hàng Ngày Từ Cơ Bản Đến Nâng Cao (gồm 2 cuốn),Oscar Wilde,"657,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/668efd6f7046ebb2a1fc4365da7676_9dfcf5151fea4c95b905794b83abcf58_master_999c3583896c4e8e8818a52895482654_master.png,https://www.vinabook.com/products/bo-sach-giao-dich-de-kiem-tien-hang-ngay-tu-co-ban-den-nang-cao-gom-2-cuon
101 Lời Khuyên Tài Chính Cá Nhân Từ Thái Phạm,Oscar Wilde,"299,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/b1ea25a8ab4b99b65e152e896dadb2_ff8e87ff28754225af2de47cedebe3a7_master_63828ad791484cf8a6d017b14b8ceedc_master.png,https://www.vinabook.com/products/101-loi-khuyen-tai-chinh-ca-nhan-tu-thai-pham
"Trend Following – Cách Thức Để Kiếm Được Vận May Lớn Và GIÀU CÓ Trong Các Thị Trường BÒ, GẤU Và Các Sự Kiện THIÊN NGA ĐEN",Oscar Wilde,"599,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/ee192e88c044f7938a37aa65ce840c_4b96783ce5f04643813b4279fca2eada_master_7187d652a5524cea89f538c26d2c6524_master.png,https://www.vinabook.com/products/trend-following-cach-thuc-de-kiem-duoc-van-may-lon-va-giau-co-trong-cac-thi-truong-bo-gau-va-cac-su-kien-thien-nga-den
Siêu Cò – How To Be A Power Connector,Oscar Wilde,"249,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/3fcc5185c94cbb9a0b0b5f925a1da1_b83ffd774c09468589b2df843c5b0265_master_5209c59a1e36487680e6e14015aa3368_master.png,https://www.vinabook.com/products/sieu-co-how-to-be-a-power-connector
Ngày Đòi Nợ – Payback Time,Oscar Wilde,"299,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/artboard_21_6081ccd8d7834d12bbaa9e04ce4baede_master_d3d3b926948c4c43b073167ebfc37d16_master.png,https://www.vinabook.com/products/ngay-doi-no-payback-time
Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,Oscar Wilde,"499,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/artboard_30_741353bf476f476995661ebd9f84e98b_master_77a9987d2ab74cb495fc3b5e48c0f937_master.png,https://www.vinabook.com/products/tuyet-ky-giao-dich-bang-do-thi-nen-nhat-japanese-candlestick-charting-techniques
"Super Trader, Expanded Edition - Thiết Lập Dòng Tiền Bền Vững Trong Các Thời Điểm Đỉnh Và Đáy Của Thị Trường",Oscar Wilde,"399,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/web_1_e3832722e1af45889b4f750ef2fe3eb3_master_6d5b51968694406dae7706febba11bfe_master.png,https://www.vinabook.com/products/super-trader-expanded-edition-thiet-lap-dong-tien-ben-vung-trong-cac-thoi-diem-dinh-va-day-cua-thi-truong
Tư duy giao dịch theo xu hướng - Trend Following Mindset,Oscar Wilde,"359,000₫",Tiếng Việt,2023,Văn Học,460,,https://product.hstatic.net/200000845405/product/20_481f8cbdfdc14f26877311c8d96f8c0f_master.jpg,https://www.vinabook.com/products/tu-duy-giao-dich-theo-xu-huong-trend-following-mindset
Bộ Sách Làm Giàu Từ Chứng Khoán (How To Make Money In Stock) Phiên Bản Mới + Hướng Dẫn Thực Hành Canslim Cho Người Mới Bắt Đầu (Bộ 2 Cuốn),Oscar Wilde,"700,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/image_225805_1e001ba87f034908ba3f7847164f150a_master.jpg,https://www.vinabook.com/products/bo-sach-lam-giau-tu-chung-khoan-how-to-make-money-in-stock-phien-ban-moi-huong-dan-thuc-hanh-canslim-cho-nguoi-moi-bat-dau-bo-2-cuon
"Basic Economics: Kinh Tế Học Cơ Bản, A Bờ Cờ, Kinh Tế Học Nhập Môn Cho Nhà Đầu Tư",Oscar Wilde,"569,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043653663_12ab0d4548224a7a8f620cefdcc6345b_master.jpg,https://www.vinabook.com/products/basic-economics-kinh-te-hoc-co-ban-a-bo-co-kinh-te-hoc-nhap-mon-cho-nha-dau-tu
Marketing Dịch Vụ,Oscar Wilde,"133,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074133670_a90ed27fb7b74a71bc6158e829d3180d_master.jpg,https://www.vinabook.com/products/marketing-dich-vu
Nghịch Lý Cio,Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074134431_7f07c29f0e0c40a4a10957cda72729fd_master.jpg,https://www.vinabook.com/products/nghich-ly-cio
Làm Giàu Qua Chứng Khoán,Oscar Wilde,"148,500₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/image_189655_f0fa4d2d7b6e44c1851d141079c24bef_master.jpg,https://www.vinabook.com/products/lam-giau-qua-chung-khoan
Bí Quyết Kinh Doanh Của Người Do Thái,Oscar Wilde,"88,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074128010_0fd558685d004738ba43e1a42cbe331e_master.jpg,https://www.vinabook.com/products/bi-quyet-kinh-doanh-cua-nguoi-do-thai
Túi Khôn Kinh Doanh Của Người Do Thái,Oscar Wilde,"133,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074132888_3248142d00254a56a4a128879cd69e9d_master.jpg,https://www.vinabook.com/products/tui-khon-kinh-doanh-cua-nguoi-do-thai
Hoạch Định Tài Chính Như Chuyên Gia,Oscar Wilde,"61,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074132833_01be11bf59694321ae3b19c59f1d941a_master.jpg,https://www.vinabook.com/products/hoach-dinh-tai-chinh-nhu-chuyen-gia
7 Đòn Bẩy Tăng Độ Tín Nhiệm Thương Hiệu,Oscar Wilde,"63,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074129987_b0b157e8b86940448b1894a998e2a7cf_master.jpg,https://www.vinabook.com/products/7-don-bay-tang-do-tin-nhiem-thuong-hieu
Khởi Nghiệp Ngành Bán Lẻ,Oscar Wilde,"106,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074132758_efa163b3fd534284a4fa4aa9ea856670_master.jpg,https://www.vinabook.com/products/khoi-nghiep-nganh-ban-le
Làm Thế Nào Xây Dựng Doanh Nghiệp Thành Công ?,Oscar Wilde,"124,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074133106_16c1f06ab9b74011b371ee319104e98c_master.jpg,https://www.vinabook.com/products/lam-the-nao-xay-dung-doanh-nghiep-thanh-cong
Chiến Lược Phân Phối Hàng Hóa Tuyệt Vời,Oscar Wilde,"112,500₫",Tiếng Việt,2023,Văn Học,460,"Chiến Lược Phân Phối Hàng Hóa Tuyệt VờiHoạt động phân phối hàng hóa đóng vai trò vô cùng quan trọng trong sự phát triển của mỗi doanh nghiệp. Kể cả khi đã có những sản phẩm mang nhiều ưu điểm như chất lượng tốt, giá rẻ, mẫu mã đẹp… nhưng chưa thiết lập được kênh phân phối thích hợp, doanh nghiệp khó có thể đưa sản phẩm của mình đến với khách hàng.Để đưa doanh nghiệp của bạn trở thành công ty giành chiến thắng trong cuộc đua phân phối hàng hóa, CHIẾN LƯỢC PHÂN PHỐI HÀNG HÓA TUYỆT VỜI sẽ cung cấp cho bạn:Những kiến thức không thể thiếu trong lĩnh vực phân phối bán hàng.Chiến lược phân phối và vượt qua khủng hoảng của Amazon, Nitori và Iris Ohyama.Kinh nghiệm phân phối quốc tế của Zara và DHL.Mô hình bán hàng đa kênh và chiến lược phân phối 4C trong thời đại thương mại điện tử.",https://product.hstatic.net/200000845405/product/8935074132130_e7d3387f09144bf48eee7a2b56ab420c_master.jpg,https://www.vinabook.com/products/chien-luoc-phan-phoi-hang-hoa-tuyet-voi
Lập Bản Đồ Định Hướng Tương Lai,Oscar Wilde,"115,200₫",Tiếng Việt,2023,Văn Học,460,"Lập Bản Đồ Định Hướng Tương Lai“Đây là bản hướng dẫn tuyệt vời cho việc lập kế hoạch và điều hướng sự nghiệp của bạn. Sách vô cùng đơn giản, dễ làm theo và là sự kết hợp vừa đủ giữa chiến lược và chiến thuật. Việc nắm trong tay một bản đồ sự nghiệp giúp đảm bảo rằng, cho dù có lỡ đi chệch hướng, bạn sẽ luôn biết rằng đó không phải là ""ngõ cụt"", và có thể điều hướng để vượt qua cũng như tiếp tục con đường chinh phục mục tiêu của mình. Các ví dụ kể về hành trình của nhiều phụ nữ khác nhau trong sách vừa truyền cảm hứng, vừa thực tế hơn bao giờ hết.”- Sarah Laessig, giám đốc của PortfolioKhông có con đường định sẵn nào để đạt được thành công trong sự nghiệp. Bạn không thể tiến xa nếu chỉ tìm kiếm sự an toàn và đi theo dấu chân của người khác. Điều gì sẽ xảy ra nếu bạn có thể tự thiết kế một con đường cho các mục tiêu sự nghiệp, một bản đồ định hướng tương lai của riêng mình?Với 35 năm kinh nghiệm làm việc cùng các doanh nghiệp và cá nhân trong lĩnh vực phát triển chiến lược, Kathryn Bishop sẽ dẫn dắt bạn tìm hiểu vô số mô hình cùng những ý tưởng hữu ích, giúp bạn phát triển một chiến lược thành công cho sự nghiệp của mình, bất kể bạn đang ở vị trí nào. Chứa đựng nhiều câu chuyện thực tế, cùng các công cụ chiến lược và bài tập thực hành, sách sẽ giúp bạn:Đánh giá và xác định mục tiêu nghề nghiệpLên kế hoạch cho mục tiêu đóThực hiện kế hoạch để tìm kiếm công việc phù hợp với nhu cầu, kỹ năng và hướng đi của bạn",https://product.hstatic.net/200000845405/product/8935074133090_32868074db8a46d891c5fc500d75c887_master.jpg,https://www.vinabook.com/products/lap-ban-do-dinh-huong-tuong-lai
Tư Duy Chốn Văn Phòng,Oscar Wilde,"88,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8935074132604_c9d0400b3ca4489584df4380c77fbd0e_master.jpg,https://www.vinabook.com/products/tu-duy-chon-van-phong
4 Bí Mật Doanh Nhân Thành Đạt,Oscar Wilde,"85,500₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/image_241339_5ee5b91e222c4e2b8d9b5ff609ba80a7_master.jpg,https://www.vinabook.com/products/4-bi-mat-doanh-nhan-thanh-dat
Tư Duy Như Triệu Phú,Oscar Wilde,"58,500₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/image_241343_9b5f8e5c7429430b9eeebe509f571030_master.jpg,https://www.vinabook.com/products/tu-duy-nhu-trieu-phu
Quản Trị Theo Phong Cách Cờ Vây,Oscar Wilde,"74,700₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/image_195509_1_37429_04caf26957a84c1fbfb76bf7f404cbb0_master.jpg,https://www.vinabook.com/products/quan-tri-theo-phong-cach-co-vay
Tạo Dựng Thương Hiệu,Oscar Wilde,"49,500₫",Tiếng Việt,2023,Văn Học,460,"Tạo Dựng Thương HiệuLấy cảm hứng từ những công ty kinh doanh các mặt hàng bình thường nhưng lại chiếm được sự tin yêu của khách hàng, Geyrhalter nhấn mạnh rằng, những cải tiến về sản phẩm và dịch vụ không phải là con đường duy nhất để thành công, nhất là đối với các thương hiệu kinh doanh các mặt hàng “bình thường”. Ông cho rằng, dù bạn có xây dựng thương hiệu bằng cách nào, thì cũng nên xuất phát từ sự chân thành, phải làm vì khách hàng, thay vì nghĩ về khách hàng. Bên cạnh đó, thương hiệu cần phải cởi bỏ lớp “trang phục” đang khoác lên mình và tập trung vào các giá trị, tầm nhìn, và sứ mệnh của mình trong việc thành tâm giải quyết các vấn đề xã hội.Bằng kiến thức được chính tác giả đúc kết sau nhiều năm tư vấn, làm việc cùng những thương hiệu thuộc đủ mọi quy mô, chắc chắn bạn đọc sẽ tìm ra con đường mình phải đi, hoặc có thể lý giải được khúc mắc khiến thương hiệu của mình chưa tạo được sức bật.",https://product.hstatic.net/200000845405/product/2021_01_13_11_34_17_1-390x510_fde9ba544b524bfc9255fa8d6750e1e9_master.jpg,https://www.vinabook.com/products/tao-dung-thuong-hieu
D.Trump. Đừng Bao Giờ Bỏ Cuộc,Oscar Wilde,"72,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/8934974177623_175214709dc14fae93178757b39feeaf_master.jpg,https://www.vinabook.com/products/d-trump-dung-bao-gio-bo-cuoc
1 Thắng 9 Bại - Câu Chuyện Khởi Nghiệp Và Gây Dựng Thương Hiệu Của Ông Chủ Uniqlo - Tỷ Phú Giàu Nhất Nhật Bản,Oscar Wilde,"108,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/nxbtre_full_29112024_041142_8abd022990674be081a704804facd800_master.jpg,https://www.vinabook.com/products/1-thang-9-bai-cau-chuyen-khoi-nghiep-va-gay-dung-thuong-hieu-cua-ong-chu-uniqlo-ty-phu-giau-nhat-nhat-ban
MBA Thực Chiến,Oscar Wilde,"161,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/mba_th_c_chi_n_-_b_a_1_daa73e79f32a4d8f88043b04561ba5b9_master.jpg,https://www.vinabook.com/products/mba-thuc-chien
Xây Dựng Một Nhóm Kinh Doanh Thành Công,Oscar Wilde,"63,000₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/copy_16_nxbtre_full_11542017_095457_90ee5e98af844877908a4714181cb387_master.jpg,https://www.vinabook.com/products/xay-dung-mot-nhom-kinh-doanh-thanh-cong
Sự Lụi Tàn Của Đồng Tiền (Tái Bản),Oscar Wilde,"169,200₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/b_a-tr_c-s_-l_i-t_n-c_a-_ng-ti_n-file-in-1_7e6caa9979034ae69de024995eba2c92_master.jpg,https://www.vinabook.com/products/su-lui-tan-cua-dong-tien-tb
Tư Duy Chiến Lược (Tái Bản 2023) - Hot,Oscar Wilde,"167,400₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/b_a-tr_c-t_-duy-chi_n-l_c_167f9fdb71b84e82a169860ad73d314e_master.jpg,https://www.vinabook.com/products/tu-duy-chien-luoc-tb-2023-hot
Sói Già Phố Wall Phần II (Tái Bản Mới),Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043937183_8b57015f352f4bbbaf2174dd38b6431a_master.jpg,https://www.vinabook.com/products/soi-gia-pho-wall-phan-ii-tb-moi
10 Quy Luật Thương Mại Điện Tử,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,"Luật 1: Thời thế tạo anh hùng - Bối cảnh đã thay đổi, doanh nghiệp phải thích nghiThế giới thương mại ngày nay đã hoàn toàn thay đổi. Đầu tiên là nền kinh tế hỗn loạn với những biến đổi từ vĩ mô đến vi mô không ngừng, làm cho mọi mô hình kinh tế lẫn dự đoán kinh doanh đều không còn chính xác trong dài hạn - các doanh nghiệp chật vật trong bối cảnh siêu cạnh tranh.Thứ hai là sự đổ bộ của những gã khổng lồ lên kênh online - họ không còn xem thương mại điện tử là trò trẻ nít của những người rảnh rỗi lên mạng bán đồ cũ, mà đã và đang đầu tư toàn lực để đánh chiếm kênh này.Thứ ba là sự phát triển của công nghệ khiến thông tin ngày càng minh bạch và giao thương xuyên suốt - không còn chỗ cho những trung gian thương mại hoặc những nhà bán lẻ tận dụng sự khó tiếp cận về mặt địa lý để tồn tại như trước đây. Thương mại điện tử dường như đang bóp nghẹt những doanh nghiệp nhỏ.Xét ở góc độ khác thì thương mại điện tử cũng khiến cuộc chơi trở nên công bằng hơn. Với sự lên ngôi của kinh tế nền tảng, những người tí hon có thể đứng trên vai gã khổng lồ, một người vô danh có thể tự mình xuất bản sách và một anh nông dân có thể xuất khẩu nông sản của mình sang Châu Âu. Nhờ các nền tảng gia công bên ngoài như Alibaba mà ngày nay ai cũng có thể tạo ra các sản phẩm mang thương hiệu của mình một cách dễ dàng.Không chỉ thế, người tí hon còn có lợi thế quyết định để sống khỏe bên cạnh một gã khổng lồ, đó chính là sự kết nối cá nhân giữa người bán và người mua, giữa thương hiệu và khách hàng. Quy mô càng nhỏ thì tính kết nối càng mạnh mẽ.Thương mại điện tử đã làm thay đổi luật chơi, đòi hỏi người tham gia phải áp dụng những luật chơi mới, nếu không muốn bị đào thải.Luật 2: Anh hùng tạo thời thế - Ngách hóa trở thành chiến lược sống cònThị trường ngách là một chiến lược có từ lâu đời, nhưng chủ yếu chỉ là chiến lược sống tạm bợ cho những cửa hàng siêu nhỏ không có sức cạnh tranh với những đối thủ lớn hơn ngoài đường lộ. Nhưng khi lên thương mại điện tử, nhờ sự bao trùm của internet mà những ngách bé nhỏ này có thể trở nên rất rộng lớn - một địa phương thì có thể chỉ có vài người chơi môn leo núi, nhưng một quốc gia thì con số có thể lên tới hàng ngàn. Chính vì vậy mà đánh chiếm thị trường ngách trở thành cơn sốt mới, của cả tiểu thương lẫn các tập đoàn lớn. Tuy nhiên, vì tính chất dân số ngày một đông và nhu cầu con người ngày một phát triển, nên thị trường ngách có thể xem là vô tận - có đủ chỗ cho mọi người, chỉ cần họ đủ sáng tạo và đủ hiểu khách hàng.Luật 3: Nhập gia tùy tục - Sản phẩm cần được thiết kế phù hợp cho thương mại điện tửKinh doanh trên thương mại điện tử rất khác so với kinh doanh truyền thống. Để bán được hàng trên TMĐT, cần thiết kế lại toàn bộ sản phẩm: thiết kế lại tính năng sản phẩm - như khi bán cơm trưa online cần phải thiết kế lại hộp cơm sao cho việc mở ra và ăn uống thuận tiện nhất; thiết kế lại chiến lược bán hàng - Xiaomi tạo ra một phễu sản phẩm mà bắt đầu là những chiếc điện thoại mạnh mẽ nhưng siêu rẻ, để dẫn tới bộ sản phẩm cuối phễu khác như tivi thông minh, giúp việc thông minh; thiết kế lại các công đoạn hậu cần - lắp ráp, hỗ trợ kỹ thuật, đổi trả; thiết kế lại cơ cấu sản phẩm - bán theo bộ/bán theo nhóm sản phẩm để tăng giá trị đơn hàng.Luật 4: Tuy duy tinh gọn - Mô hình linh hoạt thay thế mô hình thác đổChính vì nhu cầu ngày càng thay đổi một cách nhanh chóng của khách hàng nên mọi dự báo trước đều vô nghĩa. Ngày nay, nhờ phản hồi cực kỳ nhanh chóng và gần như miễn phí của môi trường internet mà tư duy thử nghiệm và linh hoạt (agile) lên ngôi, trở thành triết lý cho mọi doanh nghiệp. Tư duy cốt lõi là hoàn thành MVP (sản phẩm khả dụng tối thiểu) nhanh nhất có thể và quăng ra thị trường để nhận phản hồi, từ đó điều chỉnh liên tục để phù hợp hơn.Luật 5: Con đường độc đạo - Sản phẩm chỉ được tiếp cận thông qua từ khóaTrong thương mại truyền thống thì khách hàng có nhiều kênh để tiếp cận sản phẩm - xem trên các phương tiện truyền thông đại chúng, đi dọc các kệ hàng trên siêu thị và bắt gặp, hay từ marketing truyền miệng. Nhưng trên TMĐT thì chỉ có duy nhất đúng một kênh - là thông qua các công cụ tìm kiếm, tức là thông qua các từ khóa. Chính vì vậy, chiến lược từ khóa là chiến lược sống còn của TMĐT.Luật 6: Mỏ neo điện tử - Bao bì số quyết định hành vi mua hàngTrong thương mại truyền thống, bao bì có hai chức năng, một là làm đẹp và cung cấp thông tin, hai là bảo vệ sản phẩm. Nhưng trên TMĐT thì chức năng làm đẹp và cung cấp thông tin không còn cần thiết nữa, bởi vì những hình ảnh, mô tả sản phẩm, đánh giá khách hàng đã thay thế vai trò đó. Nhà sản xuất có thể cắt giảm chi phí bao bì cũ để giảm giá thành và đầu tư cho những dạng thức “bao bì mới” khác, hiệu quả hơn.Luật 7: Lăn quả cầu tuyết - Sản phẩm thành công sẽ ngày càng thành côngSản phẩm thành công sẽ càng được ưu tiên hiển thị nên nó sẽ càng bán được nhiều, mà càng bán được nhiều thì nó sẽ càng được ưu tiên hiển thị - vòng lặp này sẽ làm sản phẩm thành công sẽ càng thành công. Điều ngược lại cũng đúng với sản phẩm thất bại.Luật 8: Kết nối một-một - Giao tiếp là một phần của sản phẩmGiao tiếp đúng cách có thể tạo thêm giá trị cho sản phẩm và tạo ra một cộng đồng khách hàng trung thành. Thời đại kết nối vạn vật 4.0 thì con người lại càng trân trọng những kết nối cá nhân; điều này cộng thêm những công cụ giao tiếp mới của internet (chat và livestream) nên những hình thức tương tác một-một và hai chiều trở thành chuẩn mực mới, thay thế cho những phương thức truyền thông 1-Nhiều và một chiều từ thương hiệu đến khách hàng như trước kia.Luật 9: Nhiễu xạ tự nhiên hương - Thông tin lan truyền với tốc độ không thể kiểm soátInternet và mạng xã hội biến mỗi người trở thành một người sáng tạo nội dung và mỗi chiếc điện thoại smartphone trở thành một đài phát sóng, khiến thông tin đang lan truyền với tốc độ nhanh nhất trong lịch sử loài người. Điều này có hai mặt - một là làm khủng hoảng truyền thông xuất hiện nhiều hơn bao giờ hết và các sản phẩm kém chất lượng không còn chỗ sống; mặt còn lại là giúp những sản phẩm tốt cũng được tự động lan truyền rộng rãi đúng như câu “hữu xạ tự thiên hương”.Luật 10: Trên lưng khổng tượng - Kinh tế nền tảng là đòn bẩy, đồng thời cũng là cái bẫySự lên ngôi của các nền tảng giúp mọi người tận dụng được nguồn lực của nhau - những doanh nghiệp nhỏ đứng trên vai những doanh nghiệp lớn mà phát triển (Muốn thiết kế? - đứng trên vai Canva. Muốn gia công bên ngoài? - đã có Alibaba. Muốn bán hàng? - đứng trên vai T Muốn giao đồ ăn? - đứng trên vai Grab Food, Now, Beamin.)Nhưng điều này cũng làm cho các doanh nghiệp nhỏ ngày càng phụ thuộc và các nền tảng lớn. Sẽ là thử thách khi những nền tảng này cũng muốn thâu tóm các doanh nghiệp nhỏ giống như cách Amazon đang sao chép những sản phẩm bán chạy nhất trên sàn của mình và cho ra đời những sản phẩm mang nhãn hàng riêng như Amazon Basic. Để hạn chế phụ thuộc, các nhãn hiệu nhỏ cần tạo dựng được một thương hiệu mạnh mẽ và quan hệ bền chặt với khách hàng để có điểm tựa trước bất kỳ biến cố nào.",https://product.hstatic.net/200000845405/product/f2fecfcad9d833c0cf5a7d7c4caa8861_557c8ac8f0e34c92afb8f4a4a9ab2f0d_master.png,https://www.vinabook.com/products/10-quy-luat-thuong-mai-dien-tu
Thực Hành Khởi Nghiệp - Từng Bước Nhỏ Làm Chủ Doanh Nghiệp Lớn,Oscar Wilde,"152,100₫",Tiếng Việt,2023,Văn Học,460,"30 BƯỚC ĐƠN GIẢN ĐỂ KHỞI ĐỘNG DOANH NGHIỆP, BAO GỒM HƯỚNG DẪN ĐĂNG KÝ KINH DOANH TẠI VIỆT NAM.- Không biết bắt đầu từ đâu- Thiếu kinh nghiệm thực tế- Lo sợ thất bạiLà những rào cản khiến bạn chỉ dám mơ mộng mà chưa đủ tự tin để bắt đầu con đường lập nghiệp!?Đừng để nỗi sợ chiến thắng khát khao thành công bên trong bạn! Sự thật là:- Tự tin sẽ có khi ta vượt qua được những thử thách nhỏ- Thành công sẽ đến khi bạn dám bước đi và chủ động vượt qua khó khăn!Hãy đọc ngay quyển sách “Thực Hành Khởi Nghiệp - Từng Bước Nhỏ Làm Chủ Doanh Nghiệp Lớn” để nắm rõ lộ trình từng bước để xây dựng doanh nghiệp và có ngay những khách hàng đầu tiên chỉ trong 30 ngày!",https://product.hstatic.net/200000845405/product/bd113d3e2c377666d27ea5778e376fbc_9c6c936f787b4309bfe902f468a39abe_master.png,https://www.vinabook.com/products/thuc-hanh-khoi-nghiep
Lối Tắt Khởi Nghiệp - Con Đường Ngằn Từ Tay Trắng Đến Thành Công Bền Vững,Oscar Wilde,"152,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/b_n-sao-c_a-loi-tat-khoi-nghiep-img1-220322_e707a43a5309433c81c1ab2f0e76e210_master.jpg,https://www.vinabook.com/products/loi-tat-khoi-nghiep
Đừng Để Mất Bò - 7 Bước Quản Lý Cửa Hàng Hiệu Quả Và Chống Thất Thoát,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/b_n-sao-c_a-dung-de-mat-bo-img1-220322_1810f5d7ad544f1c972a19aa40ea1540_master.jpg,https://www.vinabook.com/products/dung-de-mat-bo
Bộ Luật Lao Động,Oscar Wilde,"107,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043253054_cd083b206f9c46a3953070e14010e263_master.jpg,https://www.vinabook.com/products/bo-luat-lao-dong
Nhân Chuỗi Cửa Hàng - 9 Bước Đóng Gói Và Xây Dựng Hệ Thống Chuỗi Tinh Gọn Theo Công Thức Cộng Trừ Nhân Chia,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043926958_6a95458316d548ee99e65e8337a54084_master.jpg,https://www.vinabook.com/products/nhan-chuoi-cua-hang
Khởi Nghiệp Kinh Doanh Cà Phê -  8 Bước Xây Dựng Thành Công Từ Con Số 0,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043926828_d47c248edb3a42eb8af75870cbfad398_master.jpg,https://www.vinabook.com/products/khoi-nghiep-kinh-doanh-ca-phe
9 Lần Khởi Nghiệp - Chuyện Kể Về Những Thất Bại Và Thành Công Của Một Triệu Phú,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786047799800_cb657d8237b549b999121d49331a4d42_master.jpg,https://www.vinabook.com/products/9-lan-khoi-nghiep
Trải Nghiệm Bán Lẻ Độc Đáo,Oscar Wilde,"152,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043657104_8df0edaba96e428882dabf04a3e84444_master.jpg,https://www.vinabook.com/products/trai-nghiem-ban-le-doc-dao
Khởi Nghiệp Kinh Doanh Online - Bán Hàng Hiệu Quả Trên Shopee,Oscar Wilde,"161,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/d2ccab75a7c7df6b2722c1971619c406_08cca711305f4b32a4929286db01271f_master.png,https://www.vinabook.com/products/khoi-nghiep-kinh-doanh-online-ban-hang-hieu-qua-tren-shopee
Đến Sahara Mở Quán Trà Đá,Oscar Wilde,"179,100₫",Tiếng Việt,2023,Văn Học,460,null,https://product.hstatic.net/200000845405/product/9786043459203_0c3a20836a084238b4bc216a0a98e2a3_master.jpg,https://www.vinabook.com/products/den-sahara-mo-quan-tra-da
